original_index,configuration_index,example_index,scene_type,reference_object,target_object,target_pixel_count,reference_pixel_count,target_count_diff,target_count_ratio,reference_count_diff,reference_count_ratio
1807,11,367,High Containment,CardboardBoxNoFlaps,Teddy,9346,38860,3823,1.6921962701430382,4698,1.137521222410866
1808,11,368,High Containment,ShortBoxNoFlaps,BeachBall,9022,25188,5078,2.287525354969574,1137,1.0472745415991018
1809,11,369,High Containment,ShortBoxNoFlaps,Knight,5785,28938,2070,1.557200538358008,3981,1.1595143647072965
1810,11,370,High Containment,ShortBoxNoFlaps,Lego,6117,27966,4675,4.242024965325936,2985,1.1194908130178935
1811,11,371,High Containment,ShortBoxNoFlaps,Pineapple,5039,29498,2161,1.7508686587908269,4205,1.166251532044439
1812,11,372,High Containment,ShortBoxNoFlaps,PingPong,6753,27330,4984,3.8174109666478238,2528,1.1019272639303281
1813,11,373,High Containment,ShortBoxNoFlaps,Robot,4227,29911,2003,1.9006294964028776,4821,1.1921482662415306
1814,11,374,High Containment,ShortBoxNoFlaps,RubberDuck,4314,29769,3081,3.4987834549878345,4383,1.1726542188607894
1815,11,375,High Containment,ShortBoxNoFlaps,Teddy,9348,26152,3825,1.692558392178164,1828,1.0751521131392863
1816,11,376,High Containment,WoodenBasket,BeachBall,14243,25724,7832,2.221650288566526,3008,1.1324176791688678
1817,11,377,High Containment,WoodenBasket,Knight,8398,31605,3427,1.6893985113659225,6868,1.2776407810162913
1818,11,378,High Containment,WoodenBasket,Lego,11905,27901,7815,2.910757946210269,4381,1.186267006802721
1819,11,379,High Containment,WoodenBasket,Pineapple,8377,31595,4305,2.057220039292731,6367,1.2523783098144918
1820,11,380,High Containment,WoodenBasket,PingPong,9559,30276,5620,2.426758060421427,6485,1.272582068849565
1821,11,381,High Containment,WoodenBasket,Robot,6197,33673,2859,1.8565008987417615,8554,1.3405390341972212
1822,11,382,High Containment,WoodenBasket,RubberDuck,9940,29849,7368,3.864696734059098,4698,1.186791777662916
1823,11,383,High Containment,WoodenBasket,Teddy,14510,25489,7618,2.1053395240858968,1388,1.0575909713289906
1824,11,352,Behind,Basket,BeachBall,6477,35920,-372,0.9456855015330705,15154,1.7297505537898488
1825,11,353,Behind,Basket,Knight,3729,35920,-1294,0.7423850288672108,12872,1.5584866365845194
1826,11,354,Behind,Basket,Lego,3774,35920,-854,0.8154710458081245,14884,1.7075489636813082
1827,11,355,Behind,Basket,Pineapple,3225,35920,-966,0.7695060844667144,12525,1.5353708057277196
1828,11,356,Behind,Basket,PingPong,4133,35920,-448,0.9022047587862912,14482,1.6755294337158317
1829,11,357,Behind,Basket,Robot,2225,35920,-1150,0.6592592592592592,12604,1.5405729970835478
1830,11,358,Behind,Basket,RubberDuck,2226,35920,-470,0.8256676557863502,12624,1.5418956043956045
1831,11,359,Behind,Basket,Teddy,6407,35920,-687,0.9031575979701156,13514,1.603142015531554
1832,11,360,Behind,CardboardBoxNoFlaps,BeachBall,7810,46789,3866,1.9802231237322516,12900,1.3806544896574109
1833,11,361,Behind,CardboardBoxNoFlaps,Knight,4357,46789,642,1.1728129205921938,11994,1.3447046989509988
1834,11,362,Behind,CardboardBoxNoFlaps,Lego,5219,46789,3778,3.6217904233171407,11969,1.343739230327398
1835,11,363,Behind,CardboardBoxNoFlaps,Pineapple,4119,46789,1241,1.4312022237665045,11658,1.3318436708320287
1836,11,364,Behind,CardboardBoxNoFlaps,PingPong,5429,46789,3660,3.0689655172413794,12149,1.3507217090069283
1837,11,365,Behind,CardboardBoxNoFlaps,Robot,2788,46789,564,1.2535971223021583,11861,1.339584287677508
1838,11,366,Behind,CardboardBoxNoFlaps,RubberDuck,3529,46789,2297,2.864448051948052,11564,1.328289567068843
1839,11,367,Behind,CardboardBoxNoFlaps,Teddy,7700,46789,2177,1.394169835234474,12627,1.3696212165564077
1840,11,368,Behind,ShortBoxNoFlaps,BeachBall,7810,34083,3866,1.9802231237322516,10032,1.4171136335287513
1841,11,369,Behind,ShortBoxNoFlaps,Knight,4357,34083,642,1.1728129205921938,9126,1.3656689505950235
1842,11,370,Behind,ShortBoxNoFlaps,Lego,5219,34083,3777,3.619278779472954,9102,1.364356911252552
1843,11,371,Behind,ShortBoxNoFlaps,Pineapple,4119,34083,1241,1.4312022237665045,8790,1.3475269837504449
1844,11,372,Behind,ShortBoxNoFlaps,PingPong,5429,34083,3660,3.0689655172413794,9281,1.3742036932505444
1845,11,373,Behind,ShortBoxNoFlaps,Robot,2788,34083,564,1.2535971223021583,8993,1.358429653248306
1846,11,374,Behind,ShortBoxNoFlaps,RubberDuck,3529,34083,2296,2.862124898621249,8697,1.3425904041597732
1847,11,375,Behind,ShortBoxNoFlaps,Teddy,7700,34083,2177,1.394169835234474,9759,1.401208682782437
1848,11,376,Behind,WoodenBasket,BeachBall,5793,39652,-618,0.9036031820308844,16936,1.7455537946821624
1849,11,377,Behind,WoodenBasket,Knight,3548,39652,-1423,0.7137396902031784,14915,1.6029429599385536
1850,11,378,Behind,WoodenBasket,Lego,2968,39652,-1122,0.7256723716381418,16132,1.6858843537414967
1851,11,379,Behind,WoodenBasket,Pineapple,2956,39652,-1116,0.7259332023575639,14424,1.571745679403837
1852,11,380,Behind,WoodenBasket,PingPong,3133,39652,-806,0.7953795379537953,15861,1.6666806775671472
1853,11,381,Behind,WoodenBasket,Robot,1987,39613,-1351,0.5952666267225883,14494,1.5770134161391776
1854,11,382,Behind,WoodenBasket,RubberDuck,2020,39652,-552,0.7853810264385692,14501,1.5765575921434536
1855,11,383,Behind,WoodenBasket,Teddy,5929,39652,-963,0.860272780034823,15551,1.6452429359777603
1856,11,352,Far Behind,Basket,BeachBall,4218,35920,-2631,0.615856329391152,15154,1.7297505537898488
1857,11,353,Far Behind,Basket,Knight,3227,35920,-1796,0.6424447541309974,12872,1.5584866365845194
1858,11,354,Far Behind,Basket,Lego,3608,35920,-1020,0.7796024200518582,14884,1.7075489636813082
1859,11,355,Far Behind,Basket,Pineapple,3147,35920,-1044,0.7508947745168217,12525,1.5353708057277196
1860,11,356,Far Behind,Basket,PingPong,3199,35920,-1382,0.6983191442916393,14482,1.6755294337158317
1861,11,357,Far Behind,Basket,Robot,3051,35920,-324,0.904,12604,1.5405729970835478
1862,11,358,Far Behind,Basket,RubberDuck,3846,35920,1150,1.4265578635014837,12624,1.5418956043956045
1863,11,359,Far Behind,Basket,Teddy,4669,35920,-2425,0.6581618268959685,13514,1.603142015531554
1864,11,360,Far Behind,CardboardBoxNoFlaps,BeachBall,4218,46789,274,1.06947261663286,12900,1.3806544896574109
1865,11,361,Far Behind,CardboardBoxNoFlaps,Knight,3227,46789,-488,0.8686406460296097,11994,1.3447046989509988
1866,11,362,Far Behind,CardboardBoxNoFlaps,Lego,3608,46789,2167,2.50381679389313,11969,1.343739230327398
1867,11,363,Far Behind,CardboardBoxNoFlaps,Pineapple,3147,46789,269,1.0934676858929813,11658,1.3318436708320287
1868,11,364,Far Behind,CardboardBoxNoFlaps,PingPong,3199,46789,1430,1.8083663086489543,12149,1.3507217090069283
1869,11,365,Far Behind,CardboardBoxNoFlaps,Robot,3051,46789,827,1.3718525179856116,11861,1.339584287677508
1870,11,366,Far Behind,CardboardBoxNoFlaps,RubberDuck,3846,46789,2614,3.1217532467532467,11564,1.328289567068843
1871,11,367,Far Behind,CardboardBoxNoFlaps,Teddy,4669,46789,-854,0.8453738910012675,12627,1.3696212165564077
1872,11,368,Far Behind,ShortBoxNoFlaps,BeachBall,4218,34083,274,1.06947261663286,10032,1.4171136335287513
1873,11,369,Far Behind,ShortBoxNoFlaps,Knight,3227,34083,-488,0.8686406460296097,9126,1.3656689505950235
1874,11,370,Far Behind,ShortBoxNoFlaps,Lego,3608,34083,2166,2.502080443828017,9102,1.364356911252552
1875,11,371,Far Behind,ShortBoxNoFlaps,Pineapple,3147,34083,269,1.0934676858929813,8790,1.3475269837504449
1876,11,372,Far Behind,ShortBoxNoFlaps,PingPong,3199,34083,1430,1.8083663086489543,9281,1.3742036932505444
1877,11,373,Far Behind,ShortBoxNoFlaps,Robot,3051,34083,827,1.3718525179856116,8993,1.358429653248306
1878,11,374,Far Behind,ShortBoxNoFlaps,RubberDuck,3846,34083,2613,3.119221411192214,8697,1.3425904041597732
1879,11,375,Far Behind,ShortBoxNoFlaps,Teddy,4669,34083,-854,0.8453738910012675,9759,1.401208682782437
1880,11,376,Far Behind,WoodenBasket,BeachBall,4218,39652,-2193,0.6579316799251287,16936,1.7455537946821624
1881,11,377,Far Behind,WoodenBasket,Knight,3227,39652,-1744,0.6491651579159123,14915,1.6029429599385536
1882,11,378,Far Behind,WoodenBasket,Lego,3608,39652,-482,0.8821515892420538,16132,1.6858843537414967
1883,11,379,Far Behind,WoodenBasket,Pineapple,3147,39652,-925,0.7728388998035364,14424,1.571745679403837
1884,11,380,Far Behind,WoodenBasket,PingPong,3199,39652,-740,0.8121350596598121,15861,1.6666806775671472
1885,11,381,Far Behind,WoodenBasket,Robot,3051,39652,-287,0.9140203714799281,14533,1.5785660257175842
1886,11,382,Far Behind,WoodenBasket,RubberDuck,3846,39652,1274,1.4953343701399688,14501,1.5765575921434536
1887,11,383,Far Behind,WoodenBasket,Teddy,4669,39652,-2223,0.6774521183981428,15551,1.6452429359777603
1888,11,352,Support,Basket,BeachBall,18787,32658,11938,2.7430281792962474,11892,1.5726668592892228
1889,11,353,Support,Basket,Knight,12353,33239,7330,2.4592872785188136,10191,1.4421641791044777
1890,11,354,Support,Basket,Lego,14868,34212,10240,3.212618841832325,13176,1.6263548203080433
1891,11,355,Support,Basket,Pineapple,12021,33449,7830,2.8682891911238366,10054,1.4297499465697798
1892,11,356,Support,Basket,PingPong,11848,36313,7267,2.5863348613839774,14875,1.6938613676648941
1893,11,357,Support,Basket,Robot,8428,35046,5053,2.4971851851851854,11730,1.5030880082346887
1894,11,358,Support,Basket,RubberDuck,15039,30858,12343,5.57826409495549,7562,1.3246050824175823
1895,11,359,Support,Basket,Teddy,20727,30967,13633,2.9217648717225826,8561,1.3820851557618494
1896,11,360,Support,CardboardBoxNoFlaps,BeachBall,18781,39756,14837,4.761916835699797,5867,1.1731240225441883
1897,11,361,Support,CardboardBoxNoFlaps,Knight,11499,42397,7784,3.0952893674293405,7602,1.2184796666187672
1898,11,362,Support,CardboardBoxNoFlaps,Lego,14868,40687,13427,10.317834836918806,5867,1.1684951177484204
1899,11,363,Support,CardboardBoxNoFlaps,Pineapple,11805,41655,8927,4.10180681028492,6524,1.1857049329651874
1900,11,364,Support,CardboardBoxNoFlaps,PingPong,11848,43971,10079,6.697569248162804,9331,1.2693706697459584
1901,11,365,Support,CardboardBoxNoFlaps,Robot,7670,44190,5446,3.448741007194245,9262,1.2651740723774623
1902,11,366,Support,CardboardBoxNoFlaps,RubberDuck,14705,37820,13473,11.935876623376624,2595,1.0736692689850957
1903,11,367,Support,CardboardBoxNoFlaps,Teddy,20174,38195,14651,3.652724968314322,4033,1.1180551489959605
1904,11,368,Support,ShortBoxNoFlaps,BeachBall,18781,27223,14837,4.761916835699797,3172,1.1318864080495614
1905,11,369,Support,ShortBoxNoFlaps,Knight,11499,29864,7784,3.0952893674293405,4907,1.1966181832752334
1906,11,370,Support,ShortBoxNoFlaps,Lego,14868,28154,13426,10.310679611650485,3173,1.1270165325647492
1907,11,371,Support,ShortBoxNoFlaps,Pineapple,11805,29122,8927,4.10180681028492,3829,1.151385758905626
1908,11,372,Support,ShortBoxNoFlaps,PingPong,11848,31438,10079,6.697569248162804,6636,1.2675590678171116
1909,11,373,Support,ShortBoxNoFlaps,Robot,7669,31658,5445,3.4482913669064748,6568,1.2617776006377042
1910,11,374,Support,ShortBoxNoFlaps,RubberDuck,14702,25290,13469,11.923763179237632,-96,0.9962183880879225
1911,11,375,Support,ShortBoxNoFlaps,Teddy,20163,25673,14640,3.6507332971211297,1349,1.0554596283506001
1912,11,376,Support,WoodenBasket,BeachBall,18787,36510,12376,2.930432069879894,13794,1.6072371896460644
1913,11,377,Support,WoodenBasket,Knight,11664,38260,6693,2.3464091732045866,13523,1.5466709786958808
1914,11,378,Support,WoodenBasket,Lego,14868,37925,10778,3.6352078239608803,14405,1.6124574829931972
1915,11,379,Support,WoodenBasket,Pineapple,11933,37673,7861,2.930500982318271,12445,1.4933010940225147
1916,11,380,Support,WoodenBasket,PingPong,11848,40435,7909,3.007870017771008,16644,1.6995922827960153
1917,11,381,Support,WoodenBasket,Robot,7813,40077,4475,2.3406231276213303,14958,1.5954854890720171
1918,11,382,Support,WoodenBasket,RubberDuck,14892,34762,12320,5.790046656298601,9611,1.3821319231839688
1919,11,383,Support,WoodenBasket,Teddy,20443,34929,13551,2.9661926871735345,10828,1.4492759636529604
1920,12,384,Containment,Basket,BeachBall,8907,25498,0,1.0,0,1.0
1921,12,385,Containment,Basket,Knight,6476,28548,0,1.0,0,1.0
1922,12,386,Containment,Basket,Lego,6260,25901,0,1.0,0,1.0
1923,12,387,Containment,Basket,Pineapple,5602,29007,0,1.0,0,1.0
1924,12,388,Containment,Basket,PingPong,6190,26253,0,1.0,0,1.0
1925,12,389,Containment,Basket,Robot,4344,29025,0,1.0,0,1.0
1926,12,390,Containment,Basket,RubberDuck,3491,29041,0,1.0,0,1.0
1927,12,391,Containment,Basket,Teddy,9053,27644,0,1.0,0,1.0
1928,12,392,Containment,CardboardBoxNoFlaps,BeachBall,5106,41707,0,1.0,0,1.0
1929,12,393,Containment,CardboardBoxNoFlaps,Knight,4695,42911,0,1.0,0,1.0
1930,12,394,Containment,CardboardBoxNoFlaps,Lego,2043,42943,0,1.0,0,1.0
1931,12,395,Containment,CardboardBoxNoFlaps,Pineapple,3840,43367,0,1.0,0,1.0
1932,12,396,Containment,CardboardBoxNoFlaps,PingPong,2352,42759,0,1.0,0,1.0
1933,12,397,Containment,CardboardBoxNoFlaps,Robot,2889,43181,0,1.0,0,1.0
1934,12,398,Containment,CardboardBoxNoFlaps,RubberDuck,1655,43525,0,1.0,0,1.0
1935,12,399,Containment,CardboardBoxNoFlaps,Teddy,6932,42145,0,1.0,0,1.0
1936,12,400,Containment,ShortBoxNoFlaps,BeachBall,5107,30069,0,1.0,0,1.0
1937,12,401,Containment,ShortBoxNoFlaps,Knight,4695,31274,0,1.0,0,1.0
1938,12,402,Containment,ShortBoxNoFlaps,Lego,2044,31305,0,1.0,0,1.0
1939,12,403,Containment,ShortBoxNoFlaps,Pineapple,3840,31730,0,1.0,0,1.0
1940,12,404,Containment,ShortBoxNoFlaps,PingPong,2352,31122,0,1.0,0,1.0
1941,12,405,Containment,ShortBoxNoFlaps,Robot,2889,31544,0,1.0,0,1.0
1942,12,406,Containment,ShortBoxNoFlaps,RubberDuck,1657,31886,0,1.0,0,1.0
1943,12,407,Containment,ShortBoxNoFlaps,Teddy,6932,30508,0,1.0,0,1.0
1944,12,408,Containment,WoodenBasket,BeachBall,8311,28025,0,1.0,0,1.0
1945,12,409,Containment,WoodenBasket,Knight,6349,30764,0,1.0,0,1.0
1946,12,410,Containment,WoodenBasket,Lego,5540,29106,0,1.0,0,1.0
1947,12,411,Containment,WoodenBasket,Pineapple,5394,31374,0,1.0,0,1.0
1948,12,412,Containment,WoodenBasket,PingPong,5347,29342,0,1.0,0,1.0
1949,12,413,Containment,WoodenBasket,Robot,4149,31485,0,1.0,0,1.0
1950,12,414,Containment,WoodenBasket,RubberDuck,3433,31312,0,1.0,0,1.0
1951,12,415,Containment,WoodenBasket,Teddy,8754,29831,0,1.0,0,1.0
1952,12,384,High Containment,Basket,BeachBall,18268,25494,9361,2.0509711462894353,-4,0.9998431249509765
1953,12,385,High Containment,Basket,Knight,11059,32756,4583,1.7076899320568253,4208,1.147400868712344
1954,12,386,High Containment,Basket,Lego,14736,29026,8476,2.3539936102236423,3125,1.1206517122891009
1955,12,387,High Containment,Basket,Pineapple,10931,32831,5329,1.9512674044983935,3824,1.1318302478712035
1956,12,388,High Containment,Basket,PingPong,10790,32972,4600,1.7431340872374799,6719,1.255932655315583
1957,12,389,High Containment,Basket,Robot,7860,35902,3516,1.8093922651933703,6877,1.2369336778639104
1958,12,390,High Containment,Basket,RubberDuck,13454,30308,9963,3.853910054425666,1267,1.0436279742433112
1959,12,391,High Containment,Basket,Teddy,18962,24829,9909,2.094554291395118,-2815,0.8981695847200116
1960,12,392,High Containment,CardboardBoxNoFlaps,BeachBall,11763,43896,6657,2.303760282021152,2189,1.0524851943318867
1961,12,393,High Containment,CardboardBoxNoFlaps,Knight,7309,48820,2614,1.556762513312034,5909,1.137703619118641
1962,12,394,High Containment,CardboardBoxNoFlaps,Lego,8206,47410,6163,4.016642192853647,4467,1.1040216100412175
1963,12,395,High Containment,CardboardBoxNoFlaps,Pineapple,6695,49218,2855,1.7434895833333333,5851,1.1349182558166349
1964,12,396,High Containment,CardboardBoxNoFlaps,PingPong,8673,46943,6321,3.6875,4184,1.0978507448724246
1965,12,397,High Containment,CardboardBoxNoFlaps,Robot,5392,50224,2503,1.8663897542402215,7043,1.163104143025868
1966,12,398,High Containment,CardboardBoxNoFlaps,RubberDuck,6353,49263,4698,3.8386706948640485,5738,1.1318322802986789
1967,12,399,High Containment,CardboardBoxNoFlaps,Teddy,12082,44742,5150,1.742931332948644,2597,1.0616205955629374
1968,12,400,High Containment,ShortBoxNoFlaps,BeachBall,11768,29386,6661,2.304288231838653,-683,0.9772855765073664
1969,12,401,High Containment,ShortBoxNoFlaps,Knight,7309,34315,2614,1.556762513312034,3041,1.097237321736906
1970,12,402,High Containment,ShortBoxNoFlaps,Lego,8212,32899,6168,4.01761252446184,1594,1.050918383644785
1971,12,403,High Containment,ShortBoxNoFlaps,Pineapple,6695,34713,2855,1.7434895833333333,2983,1.0940119760479041
1972,12,404,High Containment,ShortBoxNoFlaps,PingPong,8677,32434,6325,3.689200680272109,1312,1.0421566737356212
1973,12,405,High Containment,ShortBoxNoFlaps,Robot,5392,35719,2503,1.8663897542402215,4175,1.1323548059852904
1974,12,406,High Containment,ShortBoxNoFlaps,RubberDuck,6358,34753,4701,3.837054918527459,2867,1.0899140688703506
1975,12,407,High Containment,ShortBoxNoFlaps,Teddy,12086,30233,5154,1.7435083669936526,-275,0.9909859708928805
1976,12,408,High Containment,WoodenBasket,BeachBall,17911,31097,9600,2.1550956563590424,3072,1.1096164139161464
1977,12,409,High Containment,WoodenBasket,Knight,10795,38237,4446,1.7002677587021577,7473,1.2429137953452087
1978,12,410,High Containment,WoodenBasket,Lego,14617,34220,9077,2.638447653429603,5114,1.1757026042740328
1979,12,411,High Containment,WoodenBasket,Pineapple,10695,38332,5301,1.9827586206896552,6958,1.2217759928603302
1980,12,412,High Containment,WoodenBasket,PingPong,10790,38063,5443,2.017953992893211,8721,1.2972190034762456
1981,12,413,High Containment,WoodenBasket,Robot,7722,41175,3573,1.86117136659436,9690,1.3077656026679372
1982,12,414,High Containment,WoodenBasket,RubberDuck,12943,35858,9510,3.7701718613457618,4546,1.1451839550332141
1983,12,415,High Containment,WoodenBasket,Teddy,18505,30571,9751,2.113890792780443,740,1.0248064094398444
1984,12,384,Behind,Basket,BeachBall,7778,43762,-1129,0.8732457617604131,18264,1.7162914738410855
1985,12,385,Behind,Basket,Knight,4262,43762,-2214,0.6581222977146387,15214,1.532927000140115
1986,12,386,Behind,Basket,Lego,4784,43762,-1476,0.7642172523961661,17861,1.6895872746226015
1987,12,387,Behind,Basket,Pineapple,4006,43762,-1596,0.7151017493752231,14755,1.5086703209570105
1988,12,388,Behind,Basket,PingPong,3914,43762,-2276,0.6323101777059774,17509,1.6669333028606255
1989,12,389,Behind,Basket,Robot,2656,43762,-1688,0.6114180478821363,14737,1.5077347114556416
1990,12,390,Behind,Basket,RubberDuck,2465,43762,-1026,0.706101403609281,14721,1.5069040322302951
1991,12,391,Behind,Basket,Teddy,7472,43762,-1581,0.8253617585330829,16118,1.5830559976848502
1992,12,392,Behind,CardboardBoxNoFlaps,BeachBall,9453,55616,4347,1.8513513513513513,13909,1.3334931786031121
1993,12,393,Behind,CardboardBoxNoFlaps,Knight,5111,55616,416,1.088604898828541,12705,1.2960779287362214
1994,12,394,Behind,CardboardBoxNoFlaps,Lego,6568,55616,4525,3.2148800783162015,12673,1.2951121253754978
1995,12,395,Behind,CardboardBoxNoFlaps,Pineapple,5148,55616,1308,1.340625,12249,1.2824497890100768
1996,12,396,Behind,CardboardBoxNoFlaps,PingPong,5898,55616,3546,2.50765306122449,12857,1.3006852358567786
1997,12,397,Behind,CardboardBoxNoFlaps,Robot,3423,55616,534,1.1848390446521289,12435,1.2879738773997824
1998,12,398,Behind,CardboardBoxNoFlaps,RubberDuck,3961,55616,2306,2.3933534743202416,12091,1.2777943710511201
1999,12,399,Behind,CardboardBoxNoFlaps,Teddy,9173,55616,2241,1.3232833237160992,13471,1.3196345948511092
2000,12,400,Behind,ShortBoxNoFlaps,BeachBall,9453,41111,4346,1.850988838848639,11042,1.3672220559380093
2001,12,401,Behind,ShortBoxNoFlaps,Knight,5111,41111,416,1.088604898828541,9837,1.314542431412675
2002,12,402,Behind,ShortBoxNoFlaps,Lego,6568,41111,4524,3.213307240704501,9806,1.313240696374381
2003,12,403,Behind,ShortBoxNoFlaps,Pineapple,5148,41111,1308,1.340625,9381,1.2956508036558463
2004,12,404,Behind,ShortBoxNoFlaps,PingPong,5898,41111,3546,2.50765306122449,9989,1.3209626630679263
2005,12,405,Behind,ShortBoxNoFlaps,Robot,3423,41111,534,1.1848390446521289,9567,1.3032906416434187
2006,12,406,Behind,ShortBoxNoFlaps,RubberDuck,3961,41111,2304,2.390464695232348,9225,1.289311923728282
2007,12,407,Behind,ShortBoxNoFlaps,Teddy,9173,41111,2241,1.3232833237160992,10603,1.3475481840828636
2008,12,408,Behind,WoodenBasket,BeachBall,6962,48647,-1349,0.8376849957887138,20622,1.735842997323818
2009,12,409,Behind,WoodenBasket,Knight,4015,48647,-2334,0.6323830524492046,17883,1.5812963203744637
